2010-06-07 06:45:00  512  2
   -0.2   11.850330
   -0.6   11.852500
   -0.9   11.853890
   -1.3   11.854910
   -1.7   11.855700
   -2.1   11.856290
   -2.5   11.856760
   -2.8   11.857130
   -3.2   11.857440
   -3.6   11.857690
   -4.0   11.857910
   -4.4   11.858100
   -4.8   11.858270
   -5.2   11.858420
   -5.6   11.858560
   -6.0   11.858690
   -6.3   11.858800
   -6.7   11.858910
   -7.1   11.859000
   -7.5   11.859100
   -7.9   11.859180
   -8.3   11.859260
   -8.7   11.859340
   -9.1   11.859410
   -9.6   11.859480
  -10.0   11.859540
  -10.4   11.859600
  -10.8   11.859660
  -11.2   11.859720
  -11.6   11.859770
  -12.0   11.859820
  -12.4   11.859870
  -12.8   11.859920
  -13.3   11.859960
  -13.7   11.860000
  -14.1   11.860040
  -14.5   11.860080
  -14.9   11.860120
  -15.4   11.860150
  -15.8   11.860190
  -16.2   11.860220
  -16.6   11.860250
  -17.1   11.860280
  -17.5   11.860310
  -17.9   11.860340
  -18.4   11.860360
  -18.8   11.860390
  -19.2   11.860420
  -19.7   11.860440
  -20.1   11.860460
  -20.6   11.860490
  -21.0   11.860510
  -21.5   11.860530
  -21.9   11.860550
  -22.3   11.860570
  -22.8   11.860590
  -23.2   11.860610
  -23.7   11.860630
  -24.2   11.860650
  -24.6   11.860660
  -25.1   11.860680
  -25.5   11.860690
  -26.0   11.860710
  -26.4   11.860720
  -26.9   11.860740
  -27.4   11.860750
  -27.8   11.860760
  -28.3   11.860770
  -28.8   11.860790
  -29.2   11.860800
  -29.7   11.860810
  -30.2   11.860820
  -30.7   11.860830
  -31.1   11.860840
  -31.6   11.860850
  -32.1   11.860860
  -32.6   11.860870
  -33.1   11.860880
  -33.5   11.860880
  -34.0   11.860890
  -34.5   11.860900
  -35.0   11.860910
  -35.5   11.860910
  -36.0   11.860920
  -36.5   11.860930
  -37.0   11.860930
  -37.5   11.860940
  -38.0   11.860950
  -38.5   11.860950
  -39.0   11.860960
  -39.5   11.860960
  -40.0   11.860970
  -40.5   11.860970
  -41.0   11.860980
  -41.5   11.860980
  -42.0   11.860990
  -42.5   11.860990
  -43.0   11.860990
  -43.6   11.861000
  -44.1   11.861000
  -44.6   11.861010
  -45.1   11.861010
  -45.6   11.861010
  -46.2   11.861010
  -46.7   11.861020
  -47.2   11.861020
  -47.8   11.861020
  -48.3   11.861030
  -48.8   11.861030
  -49.4   11.861030
  -49.9   11.861040
  -50.4   11.861040
  -51.0   11.861040
  -51.5   11.861040
  -52.1   11.861050
  -52.6   11.861050
  -53.2   11.861050
  -53.7   11.861060
  -54.3   11.861060
  -54.8   11.861070
  -55.4   11.861070
  -55.9   11.861070
  -56.5   11.861080
  -57.1   11.861080
  -57.6   11.861080
  -58.2   11.861090
  -58.7   11.861090
  -59.3   11.861100
  -59.9   11.861100
  -60.5   11.861100
  -61.0   11.861110
  -61.6   11.861110
  -62.2   11.861110
  -62.8   11.861120
  -63.4   11.861120
  -63.9   11.861120
  -64.5   11.861130
  -65.1   11.861130
  -65.7   11.861130
  -66.3   11.861140
  -66.9   11.861140
  -67.5   11.861150
  -68.1   11.861150
  -68.7   11.861150
  -69.3   11.861160
  -69.9   11.861160
  -70.5   11.861170
  -71.1   11.861170
  -71.7   11.861170
  -72.3   11.861180
  -72.9   11.861180
  -73.5   11.861190
  -74.2   11.861190
  -74.8   11.861190
  -75.4   11.861200
  -76.0   11.861200
  -76.7   11.861200
  -77.3   11.861200
  -77.9   11.861210
  -78.5   11.861210
  -79.2   11.861210
  -79.8   11.861210
  -80.5   11.861220
  -81.1   11.861220
  -81.7   11.861220
  -82.4   11.861230
  -83.0   11.861230
  -83.7   11.861230
  -84.3   11.861230
  -85.0   11.861230
  -85.6   11.861240
  -86.3   11.861240
  -87.0   11.861240
  -87.6   11.861240
  -88.3   11.861250
  -88.9   11.861250
  -89.6   11.861250
  -90.3   11.861250
  -91.0   11.861260
  -91.6   11.861260
  -92.3   11.861260
  -93.0   11.861270
  -93.7   11.861270
  -94.4   11.861270
  -95.0   11.861280
  -95.7   11.861280
  -96.4   11.861280
  -97.1   11.861280
  -97.8   11.861280
  -98.5   11.861290
  -99.2   11.861290
  -99.9   11.861290
 -100.6   11.861290
 -101.3   11.861290
 -102.0   11.861300
 -102.7   11.861300
 -103.5   11.861300
 -104.2   11.861300
 -104.9   11.861300
 -105.6   11.861310
 -106.3   11.861310
 -107.1   11.861310
 -107.8   11.861310
 -108.5   11.861310
 -109.2   11.861310
 -110.0   11.861310
 -110.7   11.861310
 -111.5   11.861310
 -112.2   11.861310
 -113.0   11.861310
 -113.7   11.861310
 -114.4   11.861320
 -115.2   11.861320
 -116.0   11.861320
 -116.7   11.861320
 -117.5   11.861320
 -118.2   11.861320
 -119.0   11.861320
 -119.8   11.861320
 -120.5   11.861320
 -121.3   11.861320
 -122.1   11.861320
 -122.9   11.861320
 -123.6   11.861320
 -124.4   11.861320
 -125.2   11.861320
 -126.0   11.861320
 -126.8   11.861320
 -127.6   11.861320
 -128.4   11.861320
 -129.2   11.861310
 -130.0   11.861310
 -130.8   11.861310
 -131.6   11.861310
 -132.4   11.861310
 -133.2   11.861310
 -134.0   11.861300
 -134.8   11.861300
 -135.7   11.861300
 -136.5   11.861290
 -137.3   11.861290
 -138.1   11.861290
