2010-06-07 06:45:00  512  2
   -0.2    0.010323    0.000982
   -0.6    0.005265    0.000879
   -0.9    0.004026    0.001149
   -1.3    0.002800    0.001298
   -1.7    0.002039    0.001481
   -2.1    0.001355    0.001626
   -2.5    0.000872    0.001774
   -2.8    0.000455    0.001901
   -3.2    0.000132    0.002022
   -3.6   -0.000150    0.002127
   -4.0   -0.000383    0.002223
   -4.4   -0.000592    0.002306
   -4.8   -0.000772    0.002382
   -5.2   -0.000936    0.002448
   -5.6   -0.001082    0.002507
   -6.0   -0.001217    0.002557
   -6.3   -0.001340    0.002601
   -6.7   -0.001454    0.002638
   -7.1   -0.001558    0.002670
   -7.5   -0.001654    0.002696
   -7.9   -0.001744    0.002719
   -8.3   -0.001827    0.002736
   -8.7   -0.001904    0.002750
   -9.1   -0.001976    0.002759
   -9.6   -0.002044    0.002766
  -10.0   -0.002108    0.002770
  -10.4   -0.002167    0.002772
  -10.8   -0.002224    0.002772
  -11.2   -0.002278    0.002769
  -11.6   -0.002329    0.002763
  -12.0   -0.002378    0.002756
  -12.4   -0.002424    0.002746
  -12.8   -0.002467    0.002735
  -13.3   -0.002509    0.002722
  -13.7   -0.002550    0.002707
  -14.1   -0.002589    0.002690
  -14.5   -0.002627    0.002673
  -14.9   -0.002664    0.002654
  -15.4   -0.002699    0.002634
  -15.8   -0.002734    0.002614
  -16.2   -0.002767    0.002593
  -16.6   -0.002798    0.002571
  -17.1   -0.002828    0.002550
  -17.5   -0.002857    0.002530
  -17.9   -0.002885    0.002509
  -18.4   -0.002912    0.002488
  -18.8   -0.002939    0.002468
  -19.2   -0.002965    0.002448
  -19.7   -0.002990    0.002429
  -20.1   -0.003014    0.002409
  -20.6   -0.003037    0.002390
  -21.0   -0.003058    0.002371
  -21.5   -0.003079    0.002352
  -21.9   -0.003099    0.002333
  -22.3   -0.003117    0.002316
  -22.8   -0.003136    0.002300
  -23.2   -0.003154    0.002284
  -23.7   -0.003170    0.002268
  -24.2   -0.003186    0.002252
  -24.6   -0.003202    0.002237
  -25.1   -0.003218    0.002222
  -25.5   -0.003234    0.002205
  -26.0   -0.003249    0.002189
  -26.4   -0.003265    0.002172
  -26.9   -0.003281    0.002154
  -27.4   -0.003297    0.002135
  -27.8   -0.003311    0.002115
  -28.3   -0.003325    0.002096
  -28.8   -0.003338    0.002075
  -29.2   -0.003351    0.002054
  -29.7   -0.003364    0.002033
  -30.2   -0.003378    0.002012
  -30.7   -0.003392    0.001992
  -31.1   -0.003406    0.001971
  -31.6   -0.003420    0.001952
  -32.1   -0.003433    0.001933
  -32.6   -0.003446    0.001913
  -33.1   -0.003458    0.001893
  -33.5   -0.003469    0.001873
  -34.0   -0.003479    0.001852
  -34.5   -0.003489    0.001832
  -35.0   -0.003496    0.001811
  -35.5   -0.003504    0.001790
  -36.0   -0.003510    0.001767
  -36.5   -0.003516    0.001743
  -37.0   -0.003520    0.001719
  -37.5   -0.003522    0.001694
  -38.0   -0.003523    0.001668
  -38.5   -0.003524    0.001642
  -39.0   -0.003524    0.001615
  -39.5   -0.003524    0.001588
  -40.0   -0.003524    0.001562
  -40.5   -0.003524    0.001536
  -41.0   -0.003524    0.001510
  -41.5   -0.003523    0.001484
  -42.0   -0.003523    0.001458
  -42.5   -0.003521    0.001432
  -43.0   -0.003520    0.001406
  -43.6   -0.003520    0.001379
  -44.1   -0.003520    0.001352
  -44.6   -0.003522    0.001323
  -45.1   -0.003523    0.001293
  -45.6   -0.003523    0.001262
  -46.2   -0.003524    0.001231
  -46.7   -0.003524    0.001200
  -47.2   -0.003524    0.001168
  -47.8   -0.003525    0.001136
  -48.3   -0.003525    0.001103
  -48.8   -0.003523    0.001070
  -49.4   -0.003520    0.001036
  -49.9   -0.003515    0.001002
