2018-06-05 18:00:00 -4.4411274653806e-08
2018-06-05 18:09:59 -4.52446947585433e-08
2018-06-05 18:20:00 -3.97826068915283e-08
2018-06-05 18:29:59 -4.04868360657587e-08
2018-06-05 18:40:00 -4.63145674377956e-08
2018-06-05 18:49:59 -4.81042690508894e-08
2018-06-05 19:00:00 -4.1989106009186e-08
2018-06-05 19:09:59 -3.89145597694874e-08
2018-06-05 19:20:00 -4.08248810082548e-08
2018-06-05 19:30:00 -3.59537684176912e-08
2018-06-05 19:39:59 -3.95736461028611e-08
2018-06-05 19:50:00 -4.21261016239108e-08
2018-06-05 19:59:59 -4.71892277111256e-08
2018-06-05 20:10:00 -4.26181748938642e-08
2018-06-05 20:19:59 -5.03614491396022e-08
2018-06-05 20:30:00 -5.3178553884846e-08
2018-06-05 20:39:59 -4.82701097043964e-08
2018-06-05 20:50:00 -4.27107282333073e-08
2018-06-05 21:00:00 -3.92903381048076e-08
2018-06-05 21:09:59 -3.26530546202135e-08
2018-06-05 21:20:00 -3.88939135983605e-08
2018-06-05 21:29:59 -3.7038462765195e-08
2018-06-05 21:40:00 -4.10730238294338e-08
2018-06-05 21:49:59 -4.03133884809409e-08
2018-06-05 22:00:00 -4.20514286525866e-08
2018-06-05 22:09:59 -4.18428368695249e-08
2018-06-05 22:20:00 -4.09000302801113e-08
2018-06-05 22:30:00 -4.46307927462599e-08
2018-06-05 22:39:59 -4.50192319051276e-08
2018-06-05 22:50:00 -4.14034091191047e-08
2018-06-05 22:59:59 -4.23597457881044e-08
2018-06-05 23:10:00 -4.50169201286394e-08
2018-06-05 23:19:59 -5.1461896250584e-08
2018-06-05 23:30:00 -5.52649288173086e-08
2018-06-05 23:39:59 -5.29468674855863e-08
2018-06-05 23:50:00 -5.0667014684349e-08
2018-06-06 00:00:00 -4.47425915866697e-08
2018-06-06 00:09:59 -5.07867601398346e-08
2018-06-06 00:20:00 -5.52977954380623e-08
2018-06-06 00:29:59 -5.20129877714239e-08
2018-06-06 00:40:00 -5.00913664638614e-08
2018-06-06 00:49:59 -4.86177860479478e-08
2018-06-06 01:00:00 -4.76892863158584e-08
2018-06-06 01:09:59 -5.18769531222784e-08
2018-06-06 01:20:00 -5.06308893467373e-08
2018-06-06 01:30:00 -4.95834146003583e-08
2018-06-06 01:39:59 -5.0119647306233e-08
2018-06-06 01:50:00 -5.03810396007949e-08
2018-06-06 01:59:59 -5.14780357310778e-08
2018-06-06 02:10:00 -5.40577723184902e-08
2018-06-06 02:19:59 -5.88823923000374e-08
2018-06-06 02:30:00 -5.80868765151936e-08
2018-06-06 02:39:59 -6.05385254655045e-08
2018-06-06 02:50:00 -5.83127273976334e-08
2018-06-06 03:00:00 -5.81830360297077e-08
2018-06-06 03:09:59 -5.31031785897262e-08
2018-06-06 03:20:00 -5.42129519468219e-08
2018-06-06 03:29:59 -5.69789512190782e-08
2018-06-06 03:40:00 -6.35249545734131e-08
2018-06-06 03:49:59 -6.40635585943083e-08
2018-06-06 04:00:00 -6.63855281278677e-08
2018-06-06 04:09:59 -6.5507831424317e-08
2018-06-06 04:20:00 -6.32966575280355e-08
2018-06-06 04:30:00 -6.64339575034389e-08
2018-06-06 04:39:59 -6.30855073389816e-08
2018-06-06 04:50:00 -5.55812502724255e-08
2018-06-06 04:59:59 -5.47078374374454e-08
2018-06-06 05:10:00 -5.2569721417181e-08
2018-06-06 05:19:59 -4.72752358615696e-08
2018-06-06 05:30:00 -4.66892704355883e-08
2018-06-06 05:39:59 -4.28559810159324e-08
2018-06-06 05:50:00 -4.19944675193345e-08
2018-06-06 06:00:00 -4.10674172977987e-08
2018-06-06 06:09:59 -4.11902659168469e-08
2018-06-06 06:20:00 -3.88487595053257e-08
2018-06-06 06:29:59 -4.40191195280777e-08
2018-06-06 06:40:00 -4.69527208564323e-08
2018-06-06 06:49:59 -5.40276735256732e-08
2018-06-06 07:00:00 -5.11687582360565e-08
2018-06-06 07:09:59 -5.42748279283107e-08
2018-06-06 07:20:00 -4.71459441090798e-08
2018-06-06 07:30:00 -4.62521198861971e-08
2018-06-06 07:39:59 -3.9568681548677e-08
2018-06-06 07:50:00 -4.04807880908695e-08
2018-06-06 07:59:59 -3.92682740269301e-08
