2008-05-31 21:00:00    -3.15453     2.69184     1011.56      299.03   0.0146189           0
2008-06-01 03:00:00    -1.07931  -0.0923394     1016.05     299.174   0.0139882           0
2008-06-01 09:00:00     1.08427    -2.15664     1013.36     298.743    0.014423           0
2008-06-01 15:00:00    -2.64716    -3.01949     1015.65     298.924   0.0146346           0
2008-06-01 21:00:00    -2.96489    -1.71577     1010.76     299.244   0.0145442           0
2008-06-02 03:00:00    -4.36194   -0.504396     1015.66      299.86   0.0148725           0
2008-06-02 09:00:00   -0.992924     1.52713     1011.56     299.366   0.0144358           0
2008-06-02 15:00:00     -2.7514     3.45739     1015.56     299.435   0.0152123           0
2008-06-02 21:00:00   -0.854911    0.133055     1012.26      299.48   0.0143025           0
2008-06-03 03:00:00    -1.85081     3.00957     1016.46     299.863   0.0148207           0
2008-06-03 09:00:00    0.537178     1.17066     1011.56     298.962   0.0142824           0
2008-06-03 15:00:00   -0.628525   -0.541144     1015.15     298.868   0.0140168           0
2008-06-03 21:00:00     2.29069     1.48939     1010.06     298.732    0.014917           0
2008-06-04 03:00:00    0.129088      2.6541     1013.86     299.249   0.0150079           0
2008-06-04 09:00:00     1.11309     5.17514     1011.36     299.111   0.0153891           0
2008-06-04 15:00:00    0.845986     3.91512     1014.26     299.335   0.0154485           0
2008-06-04 21:00:00     2.10998     1.84883     1009.16     299.143    0.015207           0
2008-06-05 03:00:00   -0.911494     5.39558     1012.66     299.423   0.0155749           0
2008-06-05 09:00:00     1.25011     4.23087     1010.16     299.017   0.0154383           0
2008-06-05 15:00:00  -0.00595027     2.69878     1014.56     299.252   0.0147992           0
2008-06-05 21:00:00    -1.98188     1.25507     1009.66     299.256   0.0148169           0
2008-06-06 03:00:00    -4.45824      2.3741     1014.26     299.642   0.0161147           0
2008-06-06 09:00:00    -1.31066     2.83084     1010.46     299.453   0.0155927           0
2008-06-06 15:00:00    -3.38488     5.16522     1014.66     300.052   0.0156037           0
2008-06-06 21:00:00    -1.99081     5.30324     1008.86     299.737   0.0162817           0
2008-06-07 03:00:00     -4.1961     5.88311     1014.66     300.257   0.0175795           0
2008-06-07 09:00:00    -3.47524     5.34494     1009.86     299.728   0.0172114           0
2008-06-07 15:00:00    -2.53592     7.73095     1014.66     300.146   0.0169069           0
2008-06-07 21:00:00    -1.22526     4.90011     1009.06     300.057   0.0172429           0
2008-06-08 03:00:00    -2.97877     4.58138     1012.56     299.946   0.0180906           0
2008-06-08 09:00:00    0.259168      4.8584     1009.36     299.954   0.0166236           0
2008-06-08 15:00:00   0.0298066     6.88199     1013.56     300.053   0.0164254           0
2008-06-08 21:00:00    0.930392     6.43418     1009.86     299.312   0.0158482           0
2008-06-09 03:00:00    -2.39691     5.88708     1012.46     300.056   0.0165532           0
2008-06-09 09:00:00     1.38515     4.18618     1008.96     299.543    0.016251           0
2008-06-09 15:00:00    -3.92206     3.99456     1013.16     300.067   0.0168012           0
