2010-04-29 00:00:00  512  2
   -0.2    0.301600    0.067077
   -0.6    0.250283    0.065118
   -0.9    0.221105    0.060934
   -1.3    0.200230    0.056722
   -1.7    0.183919    0.052834
   -2.1    0.170540    0.049324
   -2.5    0.159218    0.046173
   -2.8    0.149423    0.043344
   -3.2    0.140810    0.040795
   -3.6    0.133143    0.038491
   -4.0    0.126248    0.036399
   -4.4    0.119996    0.034493
   -4.7    0.114290    0.032749
   -5.1    0.109051    0.031147
   -5.5    0.104219    0.029670
   -5.9    0.099741    0.028305
   -6.3    0.095578    0.027040
   -6.7    0.091693    0.025862
   -7.1    0.088058    0.024765
   -7.5    0.084648    0.023739
   -7.9    0.081441    0.022779
   -8.2    0.078419    0.021877
   -8.6    0.075566    0.021029
   -9.0    0.072867    0.020231
   -9.4    0.070310    0.019477
   -9.8    0.067884    0.018765
  -10.2    0.065579    0.018091
  -10.6    0.063385    0.017452
  -11.0    0.061296    0.016845
  -11.4    0.059304    0.016269
  -11.8    0.057401    0.015721
  -12.2    0.055584    0.015199
  -12.6    0.053845    0.014701
  -13.0    0.052181    0.014226
  -13.4    0.050586    0.013773
  -13.8    0.049057    0.013339
  -14.2    0.047590    0.012924
  -14.6    0.046181    0.012527
  -15.0    0.044828    0.012146
  -15.4    0.043526    0.011781
  -15.9    0.042274    0.011431
  -16.3    0.041068    0.011095
  -16.7    0.039907    0.010772
  -17.1    0.038789    0.010461
  -17.5    0.037710    0.010162
  -17.9    0.036670    0.009874
  -18.3    0.035666    0.009597
  -18.7    0.034696    0.009330
  -19.2    0.033760    0.009073
  -19.6    0.032856    0.008825
  -20.0    0.031981    0.008585
  -20.4    0.031135    0.008354
  -20.8    0.030317    0.008131
  -21.2    0.029526    0.007915
  -21.7    0.028759    0.007707
  -22.1    0.028017    0.007505
  -22.5    0.027299    0.007310
  -22.9    0.026602    0.007122
  -23.4    0.025927    0.006939
  -23.8    0.025272    0.006762
  -24.2    0.024638    0.006591
  -24.6    0.024022    0.006425
  -25.1    0.023425    0.006264
  -25.5    0.022845    0.006108
  -25.9    0.022282    0.005957
  -26.4    0.021735    0.005810
  -26.8    0.021205    0.005668
  -27.2    0.020689    0.005530
  -27.6    0.020188    0.005396
  -28.1    0.019701    0.005265
  -28.5    0.019228    0.005139
  -29.0    0.018767    0.005016
  -29.4    0.018320    0.004896
  -29.8    0.017885    0.004780
  -30.3    0.017461    0.004667
  -30.7    0.017049    0.004558
  -31.2    0.016648    0.004451
  -31.6    0.016258    0.004347
  -32.0    0.015878    0.004246
  -32.5    0.015508    0.004148
  -32.9    0.015148    0.004052
  -33.4    0.014797    0.003959
  -33.8    0.014456    0.003868
  -34.3    0.014123    0.003780
  -34.7    0.013799    0.003694
  -35.2    0.013483    0.003610
  -35.6    0.013175    0.003528
  -36.1    0.012875    0.003448
  -36.5    0.012582    0.003371
  -37.0    0.012297    0.003295
  -37.4    0.012018    0.003222
  -37.9    0.011747    0.003150
  -38.3    0.011482    0.003079
  -38.8    0.011224    0.003011
  -39.3    0.010973    0.002944
  -39.7    0.010727    0.002879
  -40.2    0.010487    0.002816
  -40.6    0.010253    0.002754
  -41.1    0.010025    0.002693
  -41.6    0.009802    0.002634
  -42.0    0.009585    0.002577
  -42.5    0.009372    0.002521
  -43.0    0.009165    0.002466
  -43.4    0.008963    0.002412
  -43.9    0.008765    0.002360
  -44.4    0.008572    0.002308
  -44.8    0.008384    0.002258
  -45.3    0.008200    0.002210
  -45.8    0.008020    0.002162
  -46.3    0.007844    0.002115
  -46.7    0.007672    0.002070
  -47.2    0.007505    0.002025
  -47.7    0.007341    0.001982
  -48.2    0.007181    0.001939
  -48.6    0.007025    0.001898
  -49.1    0.006872    0.001857
  -49.6    0.006722    0.001818
  -50.1    0.006576    0.001779
  -50.6    0.006434    0.001741
  -51.1    0.006294    0.001704
  -51.5    0.006158    0.001668
  -52.0    0.006025    0.001632
  -52.5    0.005894    0.001597
  -53.0    0.005767    0.001563
  -53.5    0.005642    0.001530
  -54.0    0.005520    0.001498
  -54.5    0.005401    0.001466
  -55.0    0.005285    0.001435
  -55.5    0.005171    0.001405
  -56.0    0.005059    0.001375
  -56.4    0.004951    0.001346
  -56.9    0.004844    0.001317
  -57.4    0.004740    0.001290
  -57.9    0.004638    0.001262
  -58.4    0.004538    0.001236
  -58.9    0.004440    0.001210
  -59.4    0.004345    0.001184
  -59.9    0.004252    0.001159
  -60.5    0.004160    0.001135
  -61.0    0.004071    0.001111
  -61.5    0.003984    0.001087
  -62.0    0.003898    0.001064
  -62.5    0.003814    0.001042
  -63.0    0.003732    0.001020
  -63.5    0.003652    0.000998
  -64.0    0.003574    0.000977
  -64.5    0.003497    0.000957
  -65.0    0.003422    0.000936
  -65.6    0.003348    0.000917
  -66.1    0.003277    0.000897
  -66.6    0.003206    0.000878
  -67.1    0.003137    0.000860
  -67.6    0.003070    0.000842
  -68.1    0.003004    0.000824
  -68.7    0.002939    0.000807
  -69.2    0.002876    0.000789
  -69.7    0.002814    0.000773
  -70.2    0.002754    0.000756
  -70.8    0.002695    0.000740
  -71.3    0.002637    0.000725
  -71.8    0.002580    0.000709
  -72.4    0.002524    0.000694
  -72.9    0.002470    0.000680
  -73.4    0.002417    0.000665
  -73.9    0.002365    0.000651
  -74.5    0.002314    0.000637
  -75.0    0.002264    0.000624
  -75.6    0.002215    0.000611
  -76.1    0.002167    0.000597
  -76.6    0.002120    0.000585
  -77.2    0.002074    0.000572
  -77.7    0.002029    0.000560
  -78.3    0.001986    0.000548
  -78.8    0.001943    0.000536
  -79.3    0.001900    0.000525
  -79.9    0.001859    0.000514
  -80.4    0.001819    0.000503
  -81.0    0.001779    0.000492
  -81.5    0.001741    0.000482
  -82.1    0.001703    0.000471
  -82.6    0.001666    0.000461
  -83.2    0.001630    0.000451
  -83.7    0.001594    0.000441
  -84.3    0.001560    0.000432
  -84.9    0.001525    0.000423
  -85.4    0.001492    0.000414
  -86.0    0.001460    0.000405
  -86.5    0.001428    0.000396
  -87.1    0.001396    0.000387
  -87.7    0.001366    0.000379
  -88.2    0.001336    0.000371
  -88.8    0.001307    0.000363
  -89.4    0.001278    0.000355
  -89.9    0.001250    0.000347
  -90.5    0.001223    0.000340
  -91.1    0.001196    0.000332
  -91.6    0.001169    0.000325
  -92.2    0.001144    0.000318
  -92.8    0.001118    0.000311
  -93.4    0.001094    0.000304
  -93.9    0.001069    0.000298
  -94.5    0.001046    0.000291
  -95.1    0.001023    0.000285
  -95.7    0.001000    0.000278
  -96.3    0.000978    0.000272
  -96.8    0.000956    0.000266
  -97.4    0.000935    0.000260
  -98.0    0.000914    0.000255
  -98.6    0.000894    0.000249
  -99.2    0.000874    0.000244
  -99.8    0.000854    0.000238
 -100.4    0.000835    0.000233
 -100.9    0.000817    0.000228
 -101.5    0.000798    0.000223
 -102.1    0.000780    0.000218
 -102.7    0.000763    0.000213
 -103.3    0.000746    0.000208
 -103.9    0.000729    0.000204
 -104.5    0.000713    0.000199
 -105.1    0.000697    0.000195
 -105.7    0.000681    0.000190
 -106.3    0.000666    0.000186
 -106.9    0.000651    0.000182
 -107.5    0.000636    0.000178
 -108.1    0.000621    0.000174
 -108.8    0.000607    0.000170
 -109.4    0.000594    0.000166
 -110.0    0.000580    0.000162
 -110.6    0.000567    0.000159
 -111.2    0.000554    0.000155
 -111.8    0.000541    0.000151
 -112.4    0.000529    0.000148
 -113.0    0.000517    0.000145
 -113.7    0.000505    0.000141
 -114.3    0.000494    0.000138
 -114.9    0.000482    0.000135
 -115.5    0.000471    0.000132
 -116.2    0.000460    0.000129
 -116.8    0.000450    0.000126
 -117.4    0.000439    0.000123
 -118.0    0.000429    0.000120
 -118.7    0.000419    0.000118
 -119.3    0.000410    0.000115
 -119.9    0.000400    0.000112
 -120.6    0.000391    0.000110
 -121.2    0.000382    0.000107
 -121.8    0.000373    0.000105
 -122.5    0.000364    0.000102
 -123.1    0.000356    0.000100
 -123.7    0.000348    0.000097
 -124.4    0.000339    0.000095
 -125.0    0.000332    0.000093
 -125.7    0.000324    0.000091
 -126.3    0.000316    0.000089
 -127.0    0.000309    0.000087
 -127.6    0.000302    0.000085
 -128.3    0.000294    0.000083
 -128.9    0.000288    0.000081
 -129.6    0.000281    0.000079
 -130.2    0.000274    0.000077
 -130.9    0.000268    0.000075
 -131.5    0.000261    0.000073
 -132.2    0.000255    0.000072
 -132.9    0.000249    0.000070
 -133.5    0.000243    0.000068
 -134.2    0.000237    0.000067
 -134.8    0.000232    0.000065
 -135.5    0.000226    0.000063
 -136.2    0.000221    0.000062
 -136.8    0.000216    0.000060
 -137.5    0.000210    0.000059
 -138.2    0.000205    0.000058
 -138.9    0.000200    0.000056
 -139.5    0.000196    0.000055
 -140.2    0.000191    0.000054
