2010-04-29 00:00:00  512  2
   -0.2   -0.038091    0.093992
   -0.6   -0.063158    0.079532
   -0.9   -0.067130    0.073645
   -1.3   -0.071170    0.069409
   -1.7   -0.072722    0.066799
   -2.1   -0.074166    0.064725
   -2.5   -0.074725    0.063211
   -2.8   -0.075184    0.061930
   -3.2   -0.075298    0.060903
   -3.6   -0.075385    0.060002
   -4.0   -0.075338    0.059236
   -4.4   -0.075296    0.058544
   -4.7   -0.075202    0.057931
   -5.1   -0.075124    0.057366
   -5.5   -0.075034    0.056850
   -5.9   -0.074964    0.056369
   -6.3   -0.074893    0.055924
   -6.7   -0.074841    0.055504
   -7.1   -0.074793    0.055110
   -7.5   -0.074759    0.054736
   -7.9   -0.074727    0.054384
   -8.2   -0.074705    0.054050
   -8.6   -0.074688    0.053732
   -9.0   -0.074680    0.053427
   -9.4   -0.074678    0.053134
   -9.8   -0.074684    0.052850
  -10.2   -0.074697    0.052575
  -10.6   -0.074717    0.052308
  -11.0   -0.074743    0.052047
  -11.4   -0.074777    0.051792
  -11.8   -0.074818    0.051542
  -12.2   -0.074866    0.051297
  -12.6   -0.074922    0.051058
  -13.0   -0.074985    0.050825
  -13.4   -0.075052    0.050599
  -13.8   -0.075123    0.050378
  -14.2   -0.075197    0.050164
  -14.6   -0.075273    0.049955
  -15.0   -0.075352    0.049752
  -15.4   -0.075433    0.049552
  -15.9   -0.075518    0.049356
  -16.3   -0.075607    0.049164
  -16.7   -0.075699    0.048975
  -17.1   -0.075795    0.048788
  -17.5   -0.075893    0.048604
  -17.9   -0.075991    0.048423
  -18.3   -0.076090    0.048244
  -18.7   -0.076190    0.048067
  -19.2   -0.076291    0.047894
  -19.6   -0.076393    0.047723
  -20.0   -0.076496    0.047557
  -20.4   -0.076599    0.047396
  -20.8   -0.076702    0.047239
  -21.2   -0.076806    0.047088
  -21.7   -0.076910    0.046940
  -22.1   -0.077014    0.046796
  -22.5   -0.077119    0.046655
  -22.9   -0.077225    0.046517
  -23.4   -0.077331    0.046380
  -23.8   -0.077439    0.046246
  -24.2   -0.077547    0.046115
  -24.6   -0.077654    0.045986
  -25.1   -0.077761    0.045860
  -25.5   -0.077869    0.045735
  -25.9   -0.077977    0.045609
  -26.4   -0.078082    0.045484
  -26.8   -0.078186    0.045359
  -27.2   -0.078289    0.045237
  -27.6   -0.078394    0.045116
  -28.1   -0.078500    0.044997
  -28.5   -0.078611    0.044879
  -29.0   -0.078726    0.044763
  -29.4   -0.078846    0.044647
  -29.8   -0.078968    0.044531
  -30.3   -0.079091    0.044415
  -30.7   -0.079214    0.044300
  -31.2   -0.079337    0.044184
  -31.6   -0.079460    0.044067
  -32.0   -0.079582    0.043951
  -32.5   -0.079703    0.043833
  -32.9   -0.079824    0.043715
  -33.4   -0.079945    0.043597
  -33.8   -0.080067    0.043478
  -34.3   -0.080191    0.043358
  -34.7   -0.080315    0.043237
  -35.2   -0.080441    0.043115
  -35.6   -0.080567    0.042993
  -36.1   -0.080692    0.042873
  -36.5   -0.080815    0.042755
  -37.0   -0.080934    0.042639
  -37.4   -0.081051    0.042523
  -37.9   -0.081166    0.042408
  -38.3   -0.081280    0.042296
  -38.8   -0.081393    0.042185
  -39.3   -0.081504    0.042077
  -39.7   -0.081615    0.041970
  -40.2   -0.081725    0.041864
  -40.6   -0.081833    0.041762
  -41.1   -0.081939    0.041662
  -41.6   -0.082043    0.041562
  -42.0   -0.082144    0.041464
  -42.5   -0.082243    0.041367
  -43.0   -0.082340    0.041271
  -43.4   -0.082436    0.041177
  -43.9   -0.082531    0.041085
  -44.4   -0.082625    0.040995
  -44.8   -0.082719    0.040907
  -45.3   -0.082814    0.040820
  -45.8   -0.082910    0.040734
  -46.3   -0.083007    0.040650
  -46.7   -0.083104    0.040566
  -47.2   -0.083201    0.040483
  -47.7   -0.083297    0.040401
  -48.2   -0.083394    0.040319
  -48.6   -0.083492    0.040238
  -49.1   -0.083590    0.040159
  -49.6   -0.083688    0.040081
  -50.1   -0.083786    0.040006
  -50.6   -0.083883    0.039933
  -51.1   -0.083980    0.039862
  -51.5   -0.084077    0.039793
  -52.0   -0.084173    0.039726
  -52.5   -0.084269    0.039661
  -53.0   -0.084364    0.039599
  -53.5   -0.084459    0.039538
  -54.0   -0.084553    0.039477
  -54.5   -0.084647    0.039418
  -55.0   -0.084741    0.039360
  -55.5   -0.084836    0.039303
  -56.0   -0.084932    0.039247
  -56.4   -0.085027    0.039193
  -56.9   -0.085121    0.039139
  -57.4   -0.085214    0.039087
